date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:51:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:51:31%20GMT	http://responsimart.com/cdn/shop/products/produto_112chaveuniversalmultifuncional48em1imagem1_600x.jpg?v=1707977778	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/produto_112chaveuniversalmultifuncional48em1imagem1_600x4e53.jpg	(from https://responsimart.com/collections/all)
14:51:33	232073/232073	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:7ad6a48e561c00fd4d80ce52a268a96d%22	https://responsimart.com/products/chave-universal-multifuncional	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/chave-universal-multifuncional.html	(from https://responsimart.com/collections/all)
14:51:33	20537/20537	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:51:32%20GMT	https://responsimart.com/cdn/shop/products/produto_112chaveuniversalmultifuncional48em1imagem1_600x.jpg?v=1707977778	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/produto_112chaveuniversalmultifuncional48em1imagem1_600x4e53.jpg	(from https://responsimart.com/collections/all)
14:51:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:51:33%20GMT	http://responsimart.com/cdn/shop/products/2007201569_1_600x.jpg?v=1707977987	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/2007201569_1_600x0224.jpg	(from https://responsimart.com/collections/all)
14:51:35	246113/246113	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:54484744d56e3453e15949ee49cc9cb3%22	https://responsimart.com/products/depilador-a-laser	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/depilador-a-laser.html	(from https://responsimart.com/collections/all)
14:51:35	21146/21146	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:51:34%20GMT	https://responsimart.com/cdn/shop/products/2007201569_1_600x.jpg?v=1707977987	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/2007201569_1_600x0224.jpg	(from https://responsimart.com/collections/all)
14:51:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:51:35%20GMT	http://responsimart.com/cdn/shop/products/H8601c1bd6d4c49fa843f07dccc462cd9L_600x.jpg?v=1707977604	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/H8601c1bd6d4c49fa843f07dccc462cd9L_600xe1a1.jpg	(from https://responsimart.com/collections/all)
14:51:38	253764/253764	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:69454977fc4596f5225daa846860d410%22	https://responsimart.com/products/fruteira-de-mesa-com-suporte-de-bambu	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/fruteira-de-mesa-com-suporte-de-bambu.html	(from https://responsimart.com/collections/all)
14:51:38	65901/65901	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:51:37%20GMT	https://responsimart.com/cdn/shop/products/H8601c1bd6d4c49fa843f07dccc462cd9L_600x.jpg?v=1707977604	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/H8601c1bd6d4c49fa843f07dccc462cd9L_600xe1a1.jpg	(from https://responsimart.com/collections/all)
14:51:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:51:38%20GMT	http://responsimart.com/cdn/shop/products/nebulizador-_inalador-portatil-ultrassonico-e-silencioso-progressive1-7282ed019d5d96c3d616263164431957-640-0_600x.jpg?v=1707977974	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/nebulizador-_inalador-portatil-ultrassonico-e-silencioso-progressive1-7282ed019d5d96c3d616263164431957-640-0_600x8784.jpg	(from https://responsimart.com/collections/all)
14:51:41	235683/235683	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:ec98a4b930498fd579761cbdd3c3bc41%22	https://responsimart.com/products/inalador-nebulizador-portatil	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/inalador-nebulizador-portatil.html	(from https://responsimart.com/collections/all)
14:51:41	26349/26349	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:51:40%20GMT	https://responsimart.com/cdn/shop/products/nebulizador-_inalador-portatil-ultrassonico-e-silencioso-progressive1-7282ed019d5d96c3d616263164431957-640-0_600x.jpg?v=1707977974	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/nebulizador-_inalador-portatil-ultrassonico-e-silencioso-progressive1-7282ed019d5d96c3d616263164431957-640-0_600x8784.jpg	(from https://responsimart.com/collections/all)
14:51:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:51:41%20GMT	http://responsimart.com/cdn/shop/products/Sc9627bfaa83841bca798500561b99840i_600x.jpg?v=1707977578	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Sc9627bfaa83841bca798500561b99840i_600x756f.jpg	(from https://responsimart.com/collections/all)
14:51:43	258918/258918	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:053941da66343b79513733fe197b6783%22	https://responsimart.com/products/interruptor-inteligente-smarttouch	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/interruptor-inteligente-smarttouch.html	(from https://responsimart.com/collections/all)
14:51:43	61965/61965	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:51:43%20GMT	https://responsimart.com/cdn/shop/products/Sc9627bfaa83841bca798500561b99840i_600x.jpg?v=1707977578	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Sc9627bfaa83841bca798500561b99840i_600x756f.jpg	(from https://responsimart.com/collections/all)
14:51:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:51:43%20GMT	http://responsimart.com/cdn/shop/products/jpg_b1f15370-b4d0-41c0-ad8d-5fac4eb69fb2_600x.jpg?v=1707977408	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/jpg_b1f15370-b4d0-41c0-ad8d-5fac4eb69fb2_600x3010.jpg	(from https://responsimart.com/collections/all)
14:51:46	265717/265717	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:4c233fe931bd6d0a09c7a5ad26f3d3ce%22	https://responsimart.com/products/jaqueta-de-couro-masculina-confortavel	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/jaqueta-de-couro-masculina-confortavel.html	(from https://responsimart.com/collections/all)
14:51:46	55219/55219	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:51:45%20GMT	https://responsimart.com/cdn/shop/products/jpg_b1f15370-b4d0-41c0-ad8d-5fac4eb69fb2_600x.jpg?v=1707977408	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/jpg_b1f15370-b4d0-41c0-ad8d-5fac4eb69fb2_600x3010.jpg	(from https://responsimart.com/collections/all)
14:51:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:51:46%20GMT	http://responsimart.com/cdn/shop/products/jpg_797bf602-7379-4c2f-bb21-5e1a29ffbd21_600x.jpg?v=1707977419	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/jpg_797bf602-7379-4c2f-bb21-5e1a29ffbd21_600x2cf6.jpg	(from https://responsimart.com/collections/all)
14:51:49	280201/280201	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:57d8f80e615b2f753c26ef03db53a577%22	https://responsimart.com/products/jaqueta-de-couro-masculina-vintage	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/jaqueta-de-couro-masculina-vintage.html	(from https://responsimart.com/collections/all)
14:51:49	52247/52247	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:51:48%20GMT	https://responsimart.com/cdn/shop/products/jpg_797bf602-7379-4c2f-bb21-5e1a29ffbd21_600x.jpg?v=1707977419	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/jpg_797bf602-7379-4c2f-bb21-5e1a29ffbd21_600x2cf6.jpg	(from https://responsimart.com/collections/all)
14:51:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:51:48%20GMT	http://responsimart.com/cdn/shop/products/H9b7afa5095b54d6db7c544251bd168f1i_600x.jpg?v=1707977966	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/H9b7afa5095b54d6db7c544251bd168f1i_600xf931.jpg	(from https://responsimart.com/collections/all)
14:51:51	233694/233694	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:419ec6e752a90dc0e9c087f335a45956%22	https://responsimart.com/products/joelheira-magnetica	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/joelheira-magnetica.html	(from https://responsimart.com/collections/all)
14:51:51	56138/56138	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:51:50%20GMT	https://responsimart.com/cdn/shop/products/H9b7afa5095b54d6db7c544251bd168f1i_600x.jpg?v=1707977966	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/H9b7afa5095b54d6db7c544251bd168f1i_600xf931.jpg	(from https://responsimart.com/collections/all)
14:51:52	9/9	---MCZ	404	error ('Not%20Found')	text/plain	etag:%22cacheable:df3a44c4406d643dfae830b48a4176ff%22	https://responsimart.com/collections/3a7c1d-2.myshopify.com	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/collections/3a7c1d-2.myshopify.com	(from https://responsimart.com/collections/all)
14:51:52	129737/129737	---MCZ	404	error ('Not%20Found')	text/html	etag:%22cacheable:7979e242b794160109fd108fea52fe96%22	https://responsimart.com/collections/GET	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/collections/GET	(from https://responsimart.com/collections/all)
14:51:52	9/9	---MCZ	404	error ('Not%20Found')	text/plain	etag:%22cacheable:aa80012c7dc407942e670668194bac5f%22	https://responsimart.com/collections/window.location.href	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/collections/window.location.href	(from https://responsimart.com/collections/all)
14:51:53	129737/129737	---MCZ	404	error ('Not%20Found')	text/html	etag:%22cacheable:7979e242b794160109fd108fea52fe96%22	https://responsimart.com/collections/url	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/collections/url	(from https://responsimart.com/collections/all)
14:51:54	129737/129737	---MCZ	404	error ('Not%20Found')	text/html	etag:%22cacheable:7979e242b794160109fd108fea52fe96%22	https://responsimart.com/pages/POST	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/pages/POST	(from https://responsimart.com/pages/rastreamento)
14:51:55	20064/20064	---MCZ	200	added ('OK')	application/javascript	etag:W/%224e60-18ca83ea518%22	https://rastreio.ninja/w/app.js?v=	C:/Meus%20Sites/site%20de%20vendas/rastreio.ninja/w/appec92.js	(from https://responsimart.com/pages/rastreamento)
14:51:55	9/9	---MCZ	404	error ('Not%20Found')	text/plain	etag:%22cacheable:f122fd4fb518f2e8776cc45c8e963e4e%22	https://responsimart.com/pages/3a7c1d-2.myshopify.com	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/pages/3a7c1d-2.myshopify.com	(from https://responsimart.com/pages/rastreamento)
14:51:56	129737/129737	---MCZ	404	error ('Not%20Found')	text/html	etag:%22cacheable:7979e242b794160109fd108fea52fe96%22	https://responsimart.com/pages/GET	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/pages/GET	(from https://responsimart.com/pages/rastreamento)
14:51:56	9/9	---MCZ	404	error ('Not%20Found')	text/plain	etag:%22cacheable:8f87a9ce9414812f0d2619d1708a530a%22	https://responsimart.com/pages/window.location.href	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/pages/window.location.href	(from https://responsimart.com/pages/rastreamento)
14:51:57	129737/129737	---MCZ	404	error ('Not%20Found')	text/html	etag:%22cacheable:7979e242b794160109fd108fea52fe96%22	https://responsimart.com/pages/url	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/pages/url	(from https://responsimart.com/pages/rastreamento)
14:51:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:51:58%20GMT	http://responsimart.com/cdn/shop/collections/Casa-e-Cozinha.png?v=1708069271	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/collections/Casa-e-Cozinha62cb.png	(from https://responsimart.com/collections/casa-e-cozinha)
14:52:00	462978/462978	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:51:59%20GMT	https://responsimart.com/cdn/shop/collections/Casa-e-Cozinha.png?v=1708069271	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/collections/Casa-e-Cozinha62cb.png	(from https://responsimart.com/collections/casa-e-cozinha)
14:52:01	462978/462978	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:51:59%20GMT	https://responsimart.com/cdn/shop/collections/Casa-e-Cozinha_600x600_crop_center.png?v=1708069271	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/collections/Casa-e-Cozinha_600x600_crop_center62cb.png	(from https://responsimart.com/collections/casa-e-cozinha)
14:52:01	21436/21436	---MCZ	200	added ('OK')	application/atom+xml	etag:%22cacheable:1045580449e4137bd5ef2fa85c19421c%22	https://responsimart.com/collections/casa-e-cozinha.atom	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/collections/casa-e-cozinha.atom	(from https://responsimart.com/collections/casa-e-cozinha)
14:52:01	17057/17057	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:fb2a12a87ecf75237bde1c4c7b972575%22	https://responsimart.com/collections/casa-e-cozinha.oembed	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/collections/casa-e-cozinha.oembed	(from https://responsimart.com/collections/casa-e-cozinha)
14:52:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:52:01%20GMT	http://responsimart.com/cdn/shop/products/Sc03d4f37207d468aa93d20006e811272T_600x.jpg?v=1707977588	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Sc03d4f37207d468aa93d20006e811272T_600x7d83.jpg	(from https://responsimart.com/collections/casa-e-cozinha)
14:52:02	231926/231926	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:af459468bd62d7fe1fff5efa33e41358%22	https://responsimart.com/products/porta-talheres-de-inox-para-pia	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/porta-talheres-de-inox-para-pia.html	(from https://responsimart.com/collections/casa-e-cozinha)
14:52:02	58309/58309	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:52:02%20GMT	https://responsimart.com/cdn/shop/products/Sc03d4f37207d468aa93d20006e811272T_600x.jpg?v=1707977588	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Sc03d4f37207d468aa93d20006e811272T_600x7d83.jpg	(from https://responsimart.com/collections/casa-e-cozinha)
14:52:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:52:02%20GMT	http://responsimart.com/cdn/shop/products/Sada842b75bac47eab332868ca0cb98581_600x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Sada842b75bac47eab332868ca0cb98581_600x889f.jpg	(from https://responsimart.com/collections/casa-e-cozinha)
14:52:04	234100/234100	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:7a5a513443e83f9d36cc0b36a6e116f0%22	https://responsimart.com/products/organizador-de-cabos-e-tomadas	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/organizador-de-cabos-e-tomadas.html	(from https://responsimart.com/collections/casa-e-cozinha)
14:52:05	56730/56730	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:52:04%20GMT	https://responsimart.com/cdn/shop/products/Sada842b75bac47eab332868ca0cb98581_600x.jpg?v=1707977564	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Sada842b75bac47eab332868ca0cb98581_600x889f.jpg	(from https://responsimart.com/collections/casa-e-cozinha)
14:52:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:52:04%20GMT	http://responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium1_600x.webp?v=1707977552	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium1_600x2d83.webp	(from https://responsimart.com/collections/casa-e-cozinha)
14:52:06	248566/248566	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:00c4a17219b404142a6e93b9dd2f08fe%22	https://responsimart.com/products/saboneteira-para-banheiro	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/saboneteira-para-banheiro.html	(from https://responsimart.com/collections/casa-e-cozinha)
14:52:06	45945/45945	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:52:06%20GMT	https://responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium1_600x.webp?v=1707977552	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/SaboneteiraMonumentalPremium1_600x2d83.jpg	(from https://responsimart.com/collections/casa-e-cozinha)
14:52:07	249585/249585	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:764efd807ffec866afa56811bb14a912%22	https://responsimart.com/products/pano-magico	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/pano-magico.html	(from https://responsimart.com/collections/casa-e-cozinha)
14:52:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:52:07%20GMT	http://responsimart.com/cdn/shop/products/1-main-pano-de-limpeza-de-cozinha-eficiente-pano-de-limpeza-antilubrificante-e-eficiente-para-limpar-a-casa-lavar-louca-toalha-de-limpeza-com-10-pecas_1024x_7a06c0e0-961a-4cc0-84c4-27_600x.png?v=1707977538	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/1-main-pano-de-limpeza-de-cozinha-eficiente-pano-de-limpeza-antilubrificante-e-eficiente-para-limpar-a-casa-lavar-louca-toalha-de-limpeza-com-10-pecas_1024x_7a06c0e0-961a-4	(from https://responsimart.com/collections/casa-e-cozinha)
14:52:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:52:07%20GMT	http://responsimart.com/cdn/shop/products/Hb1ad15ba51a044ba945cd07b61e2e2e1h_600x.jpg?v=1707977529	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Hb1ad15ba51a044ba945cd07b61e2e2e1h_600xec61.jpg	(from https://responsimart.com/collections/casa-e-cozinha)
14:52:09	238523/238523	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:da2061480768813ea088f49651eb57b6%22	https://responsimart.com/products/triturador-de-alho	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/products/triturador-de-alho.html	(from https://responsimart.com/collections/casa-e-cozinha)
14:52:09	23096/23096	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Mar%202024%2017:52:08%20GMT	https://responsimart.com/cdn/shop/products/Hb1ad15ba51a044ba945cd07b61e2e2e1h_600x.jpg?v=1707977529	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/products/Hb1ad15ba51a044ba945cd07b61e2e2e1h_600xec61.jpg	(from https://responsimart.com/collections/casa-e-cozinha)
14:52:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:52:09%20GMT	http://responsimart.com/cdn/shop/collections/Eletronicos_1.png?v=1708069268	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/collections/Eletronicos_19b38.png	(from https://responsimart.com/collections/eletronicos)
14:52:11	375690/375690	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:52:10%20GMT	https://responsimart.com/cdn/shop/collections/Eletronicos_1.png?v=1708069268	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/collections/Eletronicos_19b38.png	(from https://responsimart.com/collections/eletronicos)
14:52:11	375690/375690	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2017:52:11%20GMT	https://responsimart.com/cdn/shop/collections/Eletronicos_1_600x600_crop_center.png?v=1708069268	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/collections/Eletronicos_1_600x600_crop_center9b38.png	(from https://responsimart.com/collections/eletronicos)
14:52:12	25094/25094	---MCZ	200	added ('OK')	application/atom+xml	etag:%22cacheable:b62dd5d1a02087f4ce75cdbd444ff8d6%22	https://responsimart.com/collections/eletronicos.atom	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/collections/eletronicos.atom	(from https://responsimart.com/collections/eletronicos)
14:52:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Mar%202024%2017:52:12%20GMT	http://responsimart.com/cdn/shop/collections/Ferramentas_1.png?v=1708069269	C:/Meus%20Sites/site%20de%20vendas/responsimart.com/cdn/shop/collections/Ferramentas_19c45.png	(from https://responsimart.com/collections/ferramentas)
